,Unnamed: 0,da0_area_max,da0_area_min,da0_slope_max,da0_slope_min,da0_peak_max,da0_peak_min,da1_area_max,da1_area_min,da1_slope_max,da1_slope_min,da1_peak_max,da1_peak_min,da2_area_max,da2_area_min,da2_slope_max,da2_slope_min,da2_peak_max,da2_peak_min,da3_area_max,da3_area_min,da3_slope_max,da3_slope_min,da3_peak_max,da3_peak_min,da4_area_max,da4_area_min,da4_slope_max,da4_slope_min,da4_peak_max,da4_peak_min,da5_area_max,da5_area_min,da5_slope_max,da5_slope_min,da5_peak_max,da5_peak_min,da6_area_max,da6_area_min,da6_slope_max,da6_slope_min,da6_peak_max,da6_peak_min,da7_area_max,da7_area_min,da7_slope_max,da7_slope_min,da7_peak_max,da7_peak_min,da8_area_max,da8_area_min,da8_slope_max,da8_slope_min,da8_peak_max,da8_peak_min,da9_area_max,da9_area_min,da9_slope_max,da9_slope_min,da9_peak_max,da9_peak_min,da10_area_max,da10_area_min,da10_slope_max,da10_slope_min,da10_peak_max,da10_peak_min,da11_area_max,da11_area_min,da11_slope_max,da11_slope_min,da11_peak_max,da11_peak_min,target
3196,3196,0.439424873,-0.478735345,0.071436999,-0.007774855,0.134696498,-0.086772096,3.210294206,-0.628163418,0.075079363,-0.020475789,0.5272653,-0.055705725,0.600038994,-0.263243818,0.059268764,-0.039854223,0.321530482,0.0,0.688994316,-0.450440725,0.068171596,-0.015629578,0.120900106,-0.079102498,0.463252749,-0.335569116,0.02933004,-0.077623752,0.031570092,-0.235899813,0.819600198,-0.001629363,0.069149713,-0.029170689,0.467807157,0.0,2.690145401,-1.189158009,0.009436872,-0.040206566,0.369885788,-0.197489182,2.30807729,-0.325043445,0.015802957,-0.060538323,0.230190983,-0.276044462,1.711511391,-0.116033234,0.022648445,-0.012574206,0.076178072,-0.213000757,0.744700436,-0.515760286,0.078460775,-0.010483751,0.071019165,-0.126950426,0.518369105,-1.03673821,0.078239266,-0.013457928,0.16556863,-0.153873482,0.079085476,-0.700183975,0.077112732,-0.016162674,0.136292129,-0.127870856,0
1110,1110,3.861211982,-0.751546938,0.030540722,-0.057374744,0.57291571,-0.058834152,1.865310901,-0.531390785,0.0139361,-0.015915633,0.178491315,-0.141883494,0.510603796,-0.374554027,0.063655732,-0.033742457,0.12158715,-0.057347711,4.163951439,-2.357896883,0.050601434,-0.069529792,0.539870802,-0.340843671,2.346457516,-0.385476517,0.051247526,-0.051992212,0.377723756,-0.097112785,1.811089298,-0.799706771,0.018269371,-0.008480689,0.163903278,-0.184321,0.0,-1.900396174,0.038876548,-0.00405353,0.003679951,-0.348431699,0.207130148,-3.210883853,0.039378081,-0.00308565,0.030643863,-0.499653593,0.472777048,-0.558947403,0.013988137,-0.040250261,0.063789463,-0.168822218,3.803162286,-0.341410001,0.094200754,-0.074792667,0.470694928,-0.163476717,4.002470423,-0.255564224,0.125630488,-0.096882639,0.500723354,-0.153183793,1.303372733,-2.479001298,0.103104574,-0.074676098,0.438433606,-0.160635108,0
715,715,2.767435209,-0.418616497,0.0,-0.022573623,0.421830155,-0.07598228,1.689867806,-0.059078736,0.047705453,-0.028055545,0.304751659,0.0,1.883302818,-0.059942908,0.002659365,-0.016202762,0.277530509,-0.041862313,3.466460016,-0.500584837,0.02510527,-0.024852095,0.529924003,-0.010027662,3.735905014,-0.181991846,0.0,-0.019727593,0.515799384,-0.049040867,0.293106427,-1.565667009,0.028677297,-0.049820081,0.09609085,-0.321451709,2.267682721,-0.572270474,0.030231433,-0.04728944,0.271114803,-0.183585224,1.37975715,-0.069263283,0.003251404,-0.020858389,0.211859248,-0.015093015,3.115110181,-0.118585936,0.018216261,-0.009537285,0.354124578,-0.094814116,1.001801863,-1.623212392,0.08972302,-0.045235392,0.253156741,-0.229199029,0.20866831,-1.307477805,0.027745205,-0.054281711,0.131420233,-0.241327292,0.796942549,-0.94101813,0.040381835,-0.056864401,0.193211431,-0.19950029,0
3192,3192,2.280384618,-4.496363335,0.02464999,-0.052628626,0.607743948,-0.309456757,1.067384153,-1.251458851,0.061574014,-0.013092988,0.43178149,-0.007272649,2.707200354,-0.41379883,0.042013438,-0.049529807,0.280084044,-0.202109515,1.188682378,-4.274458247,0.042816692,-0.019176051,0.43194338,-0.355754786,1.138174356,-1.292099283,0.029069745,-0.061921413,0.137857521,-0.252984742,1.959376566,-0.979688283,0.048515357,-0.027718644,0.363901086,-0.119992305,0.922603133,-0.948400441,0.027071878,-0.074283205,0.010409449,-0.352137207,1.679332293,-2.723082997,0.033260979,-0.035333277,0.23446926,-0.420768211,0.465385796,-3.163944591,0.036291603,-0.016105299,0.054681532,-0.503143597,2.570474458,-1.528400023,0.064685034,-0.015462531,0.484099761,-0.107875487,0.247316294,-0.38720624,0.068521924,-0.042735104,0.267407714,-0.026913555,0.587032208,-0.175525771,0.065805343,-0.038216728,0.092143682,-0.112946358,0
1146,1146,0.34803743,-0.383768671,0.076373017,-0.09185566,0.063418153,-0.232555979,0.0,-0.230210904,0.053304368,-0.062045853,0.042159022,-0.107235187,0.389396191,-0.494566607,0.042919922,-0.04686331,0.109104715,-0.107033218,0.125260112,-0.107503708,0.066688342,-0.071035239,0.041575071,-0.140524332,0.030517455,-1.852233234,0.038758674,-0.042361699,0.184782886,-0.161797731,0.131320945,-0.314343775,0.047600658,-0.053436618,0.070100454,-0.088641079,0.210372465,-0.185564519,0.036235205,-0.053775518,0.0,-0.155753521,1.403362525,-0.981603724,0.031997163,-0.035201755,0.347708282,-0.034191368,1.145769947,-0.594525274,0.04680678,-0.017937195,0.354728321,-0.007178899,0.0,-1.146441988,0.025086774,-0.039353279,0.033157988,-0.186137454,0.194352174,-0.170346262,0.075519441,-0.101510409,0.167264217,-0.087120685,0.134871349,-0.158621697,0.071609393,-0.090493165,0.123893988,-0.100224349,0
2411,2411,0.250879213,-0.056682436,0.030538446,-0.010243782,0.100685639,-0.026352588,0.209577151,-0.129811102,0.088617079,-0.112573048,0.001985655,-0.277589767,0.500953243,-0.17402524,0.079354038,-0.125598623,0.0,-0.406043973,0.21876319,-0.162160594,0.025872975,-0.011628666,0.118551005,0.0,0.259436145,-0.129718073,0.028483408,-0.002665606,0.033392814,-0.11267801,0.0,-1.35737782,0.083720071,-0.117512897,0.0,-0.300527388,0.370477412,-0.557564246,0.035806253,-0.090656508,0.063347819,-0.21911213,0.54841254,-0.843177069,0.009896599,-0.10344214,0.16507916,-0.171622755,0.734425905,-0.184767423,0.0,-0.029117093,0.029662185,-0.233981712,0.593415645,-0.461535844,0.0,-0.037063528,0.036318963,-0.249915451,0.11969759,-0.283355131,0.081305482,-0.114518235,0.08657662,-0.197442383,0.236863469,-0.203663254,0.040625068,-0.089051888,0.087380131,-0.157229793,0
3492,3492,0.559459408,-0.600989409,0.023581398,-0.010682279,0.096507662,-0.117780214,0.453681359,-0.292091754,0.070564217,-0.097127319,0.001997109,-0.31394922,0.155632012,-0.311264023,0.058809059,-0.102205319,0.009378199,-0.269319215,0.480861253,-0.504058687,0.078907381,-0.083493799,0.0,-0.297949876,0.359896855,-2.264218162,0.0074861,-0.042267495,0.383209521,-0.039761638,0.14574174,-0.388339955,0.06603939,-0.099966586,0.009643177,-0.280708992,0.277569791,-0.352483286,0.039704799,-0.055194084,0.061476354,-0.11651547,1.004192734,-0.495177816,0.054146934,-0.084704355,0.179837078,-0.164746076,0.854918946,-0.288920779,0.054829864,-0.104582787,0.215334026,-0.121291983,2.463450876,-0.777441817,0.020476968,-0.034295236,0.316845405,-0.186243582,0.483642836,-0.316302709,0.071214711,-0.086162768,0.067790725,-0.219063751,1.364908006,-1.217233719,0.048271666,-0.045372702,0.224486733,-0.173423972,1
708,708,0.110065539,-1.09598994,0.047351462,-0.022572949,0.068094712,-0.143640506,0.340967775,-1.303081042,0.022504828,-0.029613385,0.045976691,-0.241239718,0.645878145,-0.893779969,0.020885198,-0.032129986,0.053575584,-0.238052158,0.21149338,-1.10870436,0.029363786,-0.027791402,0.034408722,-0.209013198,0.591436493,-1.182872987,0.010588193,-0.034284378,0.057855962,-0.27021931,0.397582166,-1.242643561,0.016093283,-0.031739776,0.051890251,-0.236271182,0.103348823,-0.385873773,0.022097005,-0.02799386,0.031908391,-0.129672487,0.238537719,-0.577184945,0.035573863,-0.052107365,0.051854938,-0.183863874,0.586871285,-0.717888042,0.092120734,-0.080402547,0.143259352,-0.280836853,0.565941167,-0.655692477,0.068393906,-0.058079224,0.112690673,-0.177523024,0.210542468,-0.685536801,0.033112366,-0.033335998,0.066671996,-0.141781191,0.17784526,-0.715679568,0.024469752,-0.028752004,0.062268769,-0.132018956,0
3907,3907,0.530358102,-0.086135535,0.014644651,-0.020827728,0.015089949,-0.113241951,1.440734871,-0.045763845,0.029824956,-0.010028819,0.085160285,-0.218173655,0.533136902,-0.145576778,0.019227623,-0.058668338,0.069410028,-0.07646633,0.199971127,-0.024763839,0.026326094,-0.03115381,0.033303741,-0.090732416,0.171451462,-0.163290858,0.020626169,-0.015039371,0.025668071,-0.092961683,1.496314359,-0.081825276,0.0549705,-0.041726887,0.181792809,-0.223204645,0.287473968,-0.13688851,0.035612291,-0.02961641,0.043383305,-0.101114817,0.07857309,-0.075766811,0.045169344,-0.035673145,0.052434451,-0.099207984,0.276674539,-0.006842202,0.057552798,-0.054382056,0.088471637,-0.126256801,0.4370624,-0.8741248,0.033083799,-0.031282773,0.080952011,-0.204533525,0.612507776,-0.887793413,0.016363007,-0.021236118,0.023555684,-0.221746955,0.231694117,-0.212249553,0.030479115,-0.015767006,0.034445755,-0.108975024,3
1272,1272,0.425293657,-0.438120483,0.094584515,-0.048261521,0.204475973,-0.004903576,0.968464186,-0.474262054,0.016586613,-0.037061301,0.159148873,-0.094093441,0.438172326,-0.767076237,0.01198666,-0.111614372,0.0,-0.485887141,1.710141071,-3.605004963,0.074929479,-0.051800643,0.200909494,-0.706360106,1.221975625,-0.283085671,0.013311269,-0.095711654,0.075093262,-0.307114763,0.605298802,-0.419681356,0.017039373,-0.029752541,0.091104076,-0.092442877,0.0,-1.360356524,0.037833475,-0.014851992,0.031953305,-0.225834254,0.101340569,-0.523121303,0.020587322,-0.078018665,0.0,-0.429443995,0.192278743,-0.261337018,0.016852163,-0.078571002,0.0,-0.449246024,0.24054934,-0.230206732,0.009611925,-0.016530619,0.061962407,-0.042979745,0.495018865,-1.524254066,0.157525907,-0.057665091,0.297146625,-0.122022756,0.1901183,-1.481098798,0.07642491,-0.05045165,0.284486942,-0.080112992,0
3069,3069,0.652887547,-0.303323224,0.020715352,-0.015705844,0.093981062,-0.064453808,1.432050976,-0.29139605,0.061189012,-0.010319473,0.329822292,0.0,0.865424805,-0.085751359,0.039225115,-0.06325449,0.0,-0.353366529,0.941455184,-0.077552061,0.074579053,0.0,0.121037251,-0.428530528,1.57208722,-0.460223073,0.016845901,-0.013955292,0.201613314,-0.082444379,1.333536651,-0.201865765,0.024984767,-0.026689584,0.094371741,-0.158753909,0.417693449,-2.64251095,0.046485221,-0.016891633,0.295134959,-0.128373578,1.794577624,-0.202654968,0.020545386,-0.064223237,0.071475987,-0.315893,2.177550086,-0.662416643,0.00734045,-0.02448924,0.270975862,-0.115368709,1.240005199,-2.457527339,0.034224209,-0.043907296,0.224849749,-0.339845932,1.244733547,-0.946841651,0.062877792,-0.036580532,0.383910235,-0.02499103,2.265404035,-0.743801948,0.065998711,-0.112336159,0.320892731,-0.249950331,0
3664,3664,0.494844083,-0.514585529,0.053127066,-0.021053551,0.172643386,-0.00097516,1.121396424,-0.431391271,0.038103404,-0.048413237,0.264401057,-0.023914478,0.722380594,-0.75462066,0.01381249,-0.042897869,0.26740045,-0.014246995,1.388549891,-1.397933513,0.036888407,-0.018299355,0.215258639,-0.21001627,2.38540655,-2.782315557,0.025007944,-0.043149579,0.5370234,-0.325763264,0.958090502,-0.603225848,0.039861262,-0.049351308,0.282083466,0.0,1.611904853,-1.572930622,0.033710603,-0.026174321,0.279907123,-0.214372433,1.531846247,-0.583174334,0.006382644,-0.040715626,0.413087573,0.0,0.677833878,-0.101907389,0.038096663,-0.038125679,0.293551236,0.0,0.54995917,-0.347505555,0.032903404,-0.037019516,0.267923886,0.0,0.421835188,-0.213813519,0.04006482,-0.03480266,0.220400317,0.0,0.602144183,-0.359691303,0.031119752,-0.034408428,0.238970817,0.0,2
1434,1434,0.742080765,-0.30033094,0.055227778,-0.042724507,0.127552756,-0.1215963,3.021285968,-0.122440742,0.118867745,-0.027793892,0.528579001,-0.091944712,2.317026707,-0.040613367,0.098662465,-0.024395957,0.438135074,-0.07773914,0.204644914,-0.740477078,0.123581062,0.0,0.132488725,-0.496602935,0.080278365,-1.39181939,0.072176626,0.0,0.114814102,-0.436008328,2.277660346,-0.10501548,0.097773174,-0.026079028,0.427503034,-0.080646326,2.367128752,-0.98897696,0.084270855,-0.074234366,0.465426817,-0.136322001,2.410245441,-3.484938275,0.028755868,-0.061339706,0.402066744,-0.393708142,0.516362236,-2.684223866,0.024355995,-0.056002354,0.271574718,-0.280023319,0.435023202,-0.030073106,0.002448345,-0.010863847,0.065109742,-0.006924152,0.865328513,-1.821667804,0.09040492,-0.022484676,0.349969746,-0.13530442,1.369611562,-1.894570974,0.051970581,-0.027973056,0.185684661,-0.377976723,0
812,812,0.862397502,-0.450627019,0.065746901,-0.07513099,0.235112896,-0.082487086,1.614077635,-0.764063169,0.150600505,-0.072386087,0.362099664,-0.068189853,1.513238901,-2.010368181,0.044773826,-0.049961874,0.524275699,-0.091462053,0.84335284,-2.69466232,0.181999909,-0.092575712,0.388544649,-0.182655178,2.393871178,-1.124507292,0.02326649,-0.049296082,0.390023468,-0.177710939,3.6409622,-0.231180436,0.139198022,-0.068729649,0.584334396,-0.103348183,3.54929608,-0.864467925,0.023787037,-0.031880893,0.58718777,-0.018023655,0.157566249,-2.341302067,0.010653044,-0.050637983,0.198174642,-0.295873365,0.660635345,-2.073274868,0.084874114,-0.06339805,0.164632779,-0.30616751,0.521436471,-1.042872942,0.173038705,-0.131182451,0.4370926,-0.039494107,0.09838869,-0.890783825,0.102870667,-0.09476956,0.273341077,-0.056301566,0.370807138,-0.305152697,0.075500977,-0.07730828,0.246933433,-0.019127766,0
2283,2283,0.210700999,-0.235502274,0.017564,-0.012086351,0.020353252,-0.07473694,0.078856217,-0.210964998,0.047230873,-0.016729277,0.13644304,0.0,2.472385348,-0.28066322,0.022064707,-0.023308743,0.394523221,-0.003743524,0.23174692,-0.124273796,0.029482043,0.0,0.043167684,-0.166354452,0.010927629,-0.152927649,0.002509609,-0.007091873,0.038988859,-0.005877552,2.279050755,-0.208978089,0.038875875,-0.020645863,0.399496435,0.0,1.036095323,-0.566853749,0.043883567,-0.008012916,0.101443794,-0.254560224,1.460413522,-1.408683184,0.040851769,-0.026299215,0.201910008,-0.200393084,0.328376752,-0.493475214,0.02787846,-0.009384386,0.142468929,0.0,0.446269335,-0.336443836,0.033423781,-0.014836889,0.187700798,0.0,0.169192549,-0.033501364,0.06093147,-0.016614626,0.199359705,0.0,3.689483905,-0.127068586,0.044106835,-0.02146988,0.466443388,-0.056026693,0
840,840,1.40379289,-0.089792705,0.05887322,-0.018518427,0.238906399,-0.084516296,0.326629895,-0.020598706,0.072912266,-0.033345914,0.266507647,0.0,0.420170182,-0.083123209,0.046468341,-0.080067227,0.028750953,-0.207517249,0.625069703,-1.241230595,0.10946548,-0.017133319,0.566586417,0.0,2.32024423,-0.104127634,0.049068402,-0.015916532,0.344354553,-0.047183539,0.152957617,-0.042135775,0.056913053,-0.056171835,0.09886572,-0.034483106,4.330822518,-0.168206479,0.021792567,-0.066986287,0.548902404,-0.119130533,1.490401209,-1.08094089,0.0134664,-0.038308172,0.296141321,-0.061000813,0.624893063,-1.711055188,0.047630347,-0.022137012,0.12727686,-0.309424877,0.977479989,-0.4348967,0.046839542,-0.042920426,0.221897662,-0.043640834,1.149753774,-0.574876887,0.024345378,-0.042381721,0.307809005,0.0,0.178408913,-0.458966867,0.05681246,-0.048763939,0.130332336,-0.039137178,0
883,883,1.299056822,-0.065346697,0.089228631,-0.015429074,0.21997443,-0.085749915,0.6052988,-0.629879487,0.072998424,-0.094594442,0.164561407,-0.372039689,0.042988598,-0.458680797,0.021963994,-0.103343112,0.118839451,-0.145153493,1.141819205,-0.070641939,0.074999155,-0.128209906,0.0,-0.611872591,0.871653503,-0.240282047,0.045021005,-0.111650907,0.178973046,-0.171885967,0.83369892,-0.69708542,0.039793995,-0.08222051,0.084560888,-0.255653119,1.117922855,-1.710288857,0.009185937,-0.040741301,0.369856591,-0.121416051,2.138990998,-0.391768541,0.015002937,-0.02978121,0.386253058,-0.031828003,1.366194413,-2.038880706,0.060424516,-0.056436449,0.311496989,-0.211316602,0.920446934,-2.91151507,0.03837894,-0.003842736,0.125306357,-0.47161066,2.340841217,0.0,0.002394682,-0.023873867,0.360141268,-0.012250785,0.567478184,-1.678205796,0.030213479,-0.042280462,0.14434329,-0.194235029,0
995,995,0.085960499,-0.02318166,0.009323405,-0.008895412,0.011586666,-0.021010268,0.259408667,-0.049810455,0.033820109,0.0,0.230509328,0.0,0.181760792,-0.096615098,0.024916997,-0.001433097,0.135700205,0.0,0.05867492,-0.076856944,0.056247337,-0.005512566,0.06720527,-0.194902496,0.2195672,-0.03951867,0.006096898,0.0,0.021266822,-0.044746202,0.241393104,-0.086226285,0.029077629,0.0,0.182161714,0.0,0.087120708,-0.049048616,0.006011911,-0.003915269,0.022256877,-0.019286018,0.026461837,-0.063552952,0.005763186,-0.00239979,0.014779921,-0.015208573,0.323860217,-0.120250316,0.017073374,-0.006808933,0.070308153,-0.039816536,0.191118232,-0.048391773,0.017395273,-0.009454467,0.038766515,-0.0396335,0.131883641,-0.057641539,0.010936906,-0.005699356,0.028103605,-0.019062129,1.464607769,-0.084717598,0.029343264,-0.003456375,0.243674681,-0.018599888,0
2177,2177,0.215409798,-0.262291216,0.020663163,-0.016032138,0.050082397,-0.074984122,0.76959321,-0.357239031,0.025748491,-0.019656899,0.098253944,-0.090063796,0.499065898,-3.330641544,0.146944927,-0.036008825,0.626023679,0.0,2.632694126,0.0,0.111553269,-0.084410327,0.151864957,-0.545934277,0.177844966,-0.415077731,0.12788276,-0.019976368,0.240936021,-0.35587708,0.758583312,-0.378383188,0.023163139,-0.020241847,0.1031622,-0.087554121,0.133209135,-0.793135148,0.031248079,-0.023407268,0.0,-0.21454655,0.283724009,-0.387685363,0.090128137,-0.109291017,0.096762444,-0.191229285,0.14213456,-0.520048715,0.005722139,-0.009280875,0.056953284,-0.034798513,0.618051481,-0.213053704,0.012506288,-0.016166451,0.051311624,-0.104466652,1.122442884,-0.262651202,0.021692866,-0.016300331,0.084457401,-0.153040601,0.950573878,-0.235595641,0.023144041,-0.013008388,0.096311341,-0.107298543,0
761,761,0.39137268,-2.483945487,0.058583133,-0.007315929,0.405103536,-0.026308832,0.702863866,-0.326982693,0.110321293,-0.11691112,0.321101093,-0.222064063,0.245860112,-0.632167468,0.0,-0.087449684,0.124173602,-0.407307306,0.13618892,-1.622872755,0.088566248,-0.056343506,0.322133212,-0.031160761,2.0488904,-1.0244452,0.015364727,-0.056473387,0.437821179,-0.096196215,0.313228132,-0.85556477,0.003334107,-0.113755111,0.30906654,-0.307864118,0.637336569,-1.395553479,0.038376979,-0.047094508,0.070528476,-0.287927366,1.357299619,-0.381680998,0.021978311,-0.020078107,0.145980539,-0.109956199,4.136978167,-0.254678377,0.088700973,-0.030196443,0.583501556,-0.128580157,0.062645391,-2.993748939,0.140666101,-0.070820407,0.50247867,-0.05971593,0.421822307,-3.137486453,0.133662354,-0.065653508,0.488452812,-0.090179774,0.184873633,-3.225675276,0.110708906,-0.050772417,0.471042046,-0.119174962,0
1012,1012,0.172376413,-0.411042651,0.027983841,-0.011594227,0.060421805,-0.075247402,0.54433037,-0.48536843,0.024498007,-0.010637291,0.098664318,-0.069878672,0.369500095,-0.472415394,0.044758951,-0.039742052,0.040473588,-0.203946755,0.265763359,-0.809152811,0.025789324,-0.010898507,0.053074538,-0.135980258,0.080371371,-0.166059247,0.01962063,-0.01159406,0.029909268,-0.076880143,0.196416532,-0.305849527,0.077511365,0.0,0.424227373,0.0,2.918961153,-2.155192972,0.152951792,-0.009700555,0.716379286,-0.100536496,1.303324788,-0.539210989,0.017974093,-0.07544405,0.0,-0.500905951,0.195480778,-0.293346964,0.017967918,-0.002660452,0.056968069,-0.068093671,0.067530549,-2.732107935,0.012752505,-0.029030827,0.224543546,-0.222413444,3.97394655,-0.203271749,0.113633141,-0.008446327,0.716165303,-0.027765532,0.201316652,-0.424422752,0.107581296,-0.016444012,0.412686697,0.0,0
3103,3103,1.179630715,-0.128882589,0.00882817,-0.00446336,0.111081528,-0.079605328,0.234812265,-0.186027478,0.0,-0.050412952,0.169179176,-0.139202129,0.259343092,-0.21909748,0.001508349,-0.019839598,0.036404724,-0.122237904,0.249264104,-0.124632052,0.042592672,-0.000522506,0.0,-0.282388561,1.908912912,-0.01505414,0.011598308,-0.007966865,0.208139498,-0.060467097,0.174471223,-0.348942446,0.0,-0.047678724,0.124660245,-0.165440839,0.042443061,-6.354139601,0.035641429,-0.028766111,0.618418167,-0.254202971,1.793553567,-0.136352091,0.005337989,-0.029861606,0.221915777,-0.096109475,0.997301546,-0.974350963,0.01225904,-0.04628467,0.096698876,-0.209415844,0.0,-1.650990775,0.033033711,-0.060315233,0.237620612,-0.027686505,0.773651942,-0.628047276,0.0419386,-0.047707203,0.233037805,-0.056858361,1.011632565,-0.940063192,0.046662197,-0.060079326,0.306209055,-0.13600321,0
299,299,2.36947185,-0.579321241,0.063106145,-0.006885186,0.296400355,-0.295071489,1.256780378,-0.724351242,0.005274523,-0.008531938,0.267473723,-0.011040594,2.035195841,-0.105483363,0.001087382,-0.009901654,0.28505662,-0.014998331,1.201939696,-0.657747854,0.009631249,-0.008675735,0.242640361,-0.016605909,0.144235474,-2.912238801,0.042219324,-0.004834971,0.015589417,-0.486794508,1.312468765,-0.656234382,0.002453469,-0.008875588,0.280158352,0.0,2.753431387,-2.60690597,0.080194943,-0.069923577,0.527101716,-0.300269391,1.729156523,-1.001041673,0.013072631,-0.012234791,0.367339575,-0.007168195,0.268173796,-0.034178986,0.009711171,-0.013733222,0.046675944,-0.013308493,0.0,-3.376333335,0.033212019,0.0,0.0,-0.500038487,0.701000645,-2.776945988,0.039922594,-0.003461781,0.095159477,-0.456670043,0.410024142,-0.362719527,0.094310034,-0.069505528,0.157999757,-0.124186823,0
929,929,1.262837503,-0.432791259,0.014896393,-0.05363602,0.123781129,-0.235696081,2.539426241,-0.21317279,0.022113135,-0.010812042,0.337711642,-0.033317347,0.182322764,-0.597482406,0.015107696,-0.018971294,0.053939856,-0.085412301,2.616659226,-0.414053529,0.019045508,-0.011830042,0.330498094,-0.078519345,1.383616416,-0.906870212,0.049125317,-0.000132327,0.265819299,-0.247482298,0.111850145,-0.42678447,0.014244045,-0.020460179,0.039650903,-0.095347821,3.717646489,-0.150953998,0.004560048,-0.021361247,0.454366572,-0.058039583,0.803644254,-0.673056413,0.005168111,-0.014264329,0.105124919,-0.127048979,2.081555204,-0.10053896,0.012489144,-0.015347302,0.231285991,-0.09119117,0.235382282,-0.90612179,0.002823842,-0.025283069,0.049243881,-0.163927202,1.826803406,-0.479059982,0.006604099,-0.021590835,0.238285506,-0.132922224,0.627897416,-1.539285096,0.03552072,-0.013347972,0.0,-0.378819425,0
1552,1552,0.210193149,-0.20375144,0.022405731,-0.025802053,0.061982843,-0.039922122,0.366590943,-0.426531519,0.066379035,-0.029196231,0.124847916,-0.105921885,0.487200745,-0.275653625,0.075925502,-0.018213087,0.282152675,-0.028147517,0.699544581,-0.071654177,0.043728432,-0.023648528,0.107918432,-0.043728432,0.175847433,-0.256018905,0.022160076,-0.029494617,0.068052375,-0.094683381,0.952754769,-1.203547858,0.075195957,-0.025466613,0.264962534,-0.13991897,0.57064343,-0.333301158,0.059899086,-0.004552731,0.094924433,-0.161509131,0.665527355,-0.172445457,0.022318404,-0.065960085,0.147746961,-0.010392584,0.503244655,-0.099585475,0.020583238,-0.024954992,0.106559958,-0.007576737,0.151878571,-0.335880668,0.054982052,-0.036797952,0.127686862,-0.017230358,0.244417807,-0.22841889,0.038052851,-0.041185047,0.091471822,-0.063591101,0.426954916,-0.255922662,0.038031418,-0.038736587,0.10597304,-0.095024488,0
2463,2463,0.402792444,-0.347725303,0.018289056,-0.032172753,0.0,-0.187166739,0.103020325,-0.425690279,0.042077281,-0.022676108,0.0,-0.205620628,0.602970568,-1.462522517,0.017906714,-0.037848254,0.094965812,-0.220471216,0.999924976,-0.37880965,0.0,-0.050899412,0.158105961,-0.263693971,0.392228249,-1.314783652,0.001739301,-0.057943416,0.084396482,-0.396195035,0.568833393,-1.223887673,0.021242839,-0.029952731,0.045226253,-0.224495512,0.467410619,-0.288143911,0.014055405,-0.0190945,0.0,-0.215920838,0.306803329,-0.281096786,0.006862872,-0.003605611,0.058192436,-0.038521884,0.294943745,-0.085725793,0.006739229,-0.033143252,0.004510995,-0.196384732,0.520560838,-0.282657081,0.024039908,-0.009603056,0.088626821,-0.081983711,0.494242104,-0.341527263,0.013272674,-0.02651264,0.0,-0.200592889,0.640313682,-0.17310075,0.014576851,-0.030764639,0.0,-0.214943768,0
1572,1572,0.685440455,-0.415321667,0.00624991,-0.006108319,0.121679278,-0.026986611,0.406996697,-0.148964295,0.046178688,-0.029014439,0.25910162,0.0,0.532950907,-0.100735169,0.044101582,-0.036519315,0.153011512,-0.00718061,1.042343056,-1.101667896,0.05817237,-0.027171204,0.137933113,-0.235377628,0.652293138,-0.073444356,0.029982008,-0.057393186,0.032049918,-0.167555056,0.439544255,-0.157446657,0.042847657,-0.030957468,0.21400544,0.0,1.723614781,-2.028153834,0.04162687,-0.053127991,0.268340069,-0.253298018,0.062211883,-0.033781331,0.001210964,-0.004930468,0.009007474,-0.013822589,0.632536498,-0.153055471,0.003056864,-0.017817134,0.112893909,-0.007669409,0.721424461,-0.896565707,0.004149157,-0.023382215,0.072260507,-0.176901719,1.573245625,-1.032069384,0.045014392,-0.047883257,0.343208025,-0.101417158,0.250337683,-0.482574288,0.033494304,-0.043225665,0.206295359,0.0,0
3884,3884,1.232367717,-1.055339088,0.00676651,-0.106221752,0.303960306,-0.268834769,1.438747064,-0.066193768,0.061365487,-0.056893118,0.197547019,-0.223432106,2.056217007,-0.125270615,0.056939849,-0.064635748,0.177296184,-0.317146449,0.243706328,-0.061690948,0.015625691,-0.010793267,0.002324902,-0.088728731,0.058066638,-0.450794574,0.004096916,-0.004619288,0.0,-0.078923682,1.600548973,-0.157402887,0.060328787,-0.059078546,0.177658016,-0.255657721,0.123986891,-0.162775491,0.012964215,0.0,0.025235576,-0.07139234,0.38118921,-0.183519678,0.026418743,-0.009885516,0.072007864,-0.087526408,0.484885959,-0.306638177,0.026137854,-0.012343319,0.071573424,-0.092769466,0.348882003,-0.217086557,0.032730164,-0.013689208,0.100590741,-0.086663922,1.703262812,-0.097223895,0.116693207,-0.105809934,0.0853267,-0.328945345,0.905987474,-0.100387613,0.094178188,-0.087392378,0.110798303,-0.1920889,3
